FileName,TrackLength,Frequency
tracked_Traj_Middle_Set4017.nd2_crop.tif,97.5,4
tracked_Traj_Posteior_Set4009.nd2_crop.tif,2.5,0
tracked_Traj_Posteior_Set4009.nd2_crop.tif,7.5,0
tracked_Traj_Posteior_Set4009.nd2_crop.tif,12.5,131
tracked_Traj_Posteior_Set4009.nd2_crop.tif,17.5,28
tracked_Traj_Posteior_Set4009.nd2_crop.tif,22.5,26
tracked_Traj_Posteior_Set4009.nd2_crop.tif,27.5,7
tracked_Traj_Posteior_Set4009.nd2_crop.tif,32.5,4
tracked_Traj_Posteior_Set4009.nd2_crop.tif,37.5,0
tracked_Traj_Posteior_Set4009.nd2_crop.tif,42.5,1
tracked_Traj_Posteior_Set4009.nd2_crop.tif,47.5,3
tracked_Traj_Posteior_Set4009.nd2_crop.tif,52.5,1
tracked_Traj_Posteior_Set4009.nd2_crop.tif,57.5,0
tracked_Traj_Posteior_Set4009.nd2_crop.tif,62.5,0
tracked_Traj_Posteior_Set4009.nd2_crop.tif,67.5,0
tracked_Traj_Posteior_Set4009.nd2_crop.tif,72.5,0
tracked_Traj_Posteior_Set4009.nd2_crop.tif,77.5,0
tracked_Traj_Posteior_Set4009.nd2_crop.tif,82.5,0
tracked_Traj_Posteior_Set4009.nd2_crop.tif,87.5,0
tracked_Traj_Posteior_Set4009.nd2_crop.tif,92.5,0
tracked_Traj_Posteior_Set4009.nd2_crop.tif,97.5,1
tracked_Traj_Anterior_Set4007.nd2_crop.tif,2.5,0
tracked_Traj_Anterior_Set4007.nd2_crop.tif,7.5,0
tracked_Traj_Anterior_Set4007.nd2_crop.tif,12.5,133
tracked_Traj_Anterior_Set4007.nd2_crop.tif,17.5,31
tracked_Traj_Anterior_Set4007.nd2_crop.tif,22.5,12
tracked_Traj_Anterior_Set4007.nd2_crop.tif,27.5,7
tracked_Traj_Anterior_Set4007.nd2_crop.tif,32.5,8
tracked_Traj_Anterior_Set4007.nd2_crop.tif,37.5,2
tracked_Traj_Anterior_Set4007.nd2_crop.tif,42.5,1
tracked_Traj_Anterior_Set4007.nd2_crop.tif,47.5,1
tracked_Traj_Anterior_Set4007.nd2_crop.tif,52.5,1
tracked_Traj_Anterior_Set4007.nd2_crop.tif,57.5,1
tracked_Traj_Anterior_Set4007.nd2_crop.tif,62.5,1
tracked_Traj_Anterior_Set4007.nd2_crop.tif,67.5,0
tracked_Traj_Anterior_Set4007.nd2_crop.tif,72.5,0
tracked_Traj_Anterior_Set4007.nd2_crop.tif,77.5,0
tracked_Traj_Anterior_Set4007.nd2_crop.tif,82.5,1
tracked_Traj_Anterior_Set4007.nd2_crop.tif,87.5,0
tracked_Traj_Anterior_Set4007.nd2_crop.tif,92.5,0
tracked_Traj_Anterior_Set4007.nd2_crop.tif,97.5,0
tracked_Traj_Middle_Set4008.nd2_crop.tif,2.5,0
tracked_Traj_Middle_Set4008.nd2_crop.tif,7.5,0
tracked_Traj_Middle_Set4008.nd2_crop.tif,12.5,136
