Trajectory,cell_label,n_frames,D,r_squared,filtered,D_err
3656,82,3,,,short,
3657,104,6,,,short,
3658,95,2,,,short,
3659,114,8,,,short,
3660,120,5,,,short,
3661,120,3,,,short,
3662,112,2,,,short,
3663,114,4,,,short,
3664,123,4,,,short,
3665,120,13,0.05325235484415614,0.9330168104784212,ok,0.005825072441837826
3666,117,2,,,short,
3667,124,2,,,short,
3668,119,5,,,short,
3669,113,2,,,short,
3670,117,4,,,short,
3671,118,2,,,short,
3672,125,2,,,short,
3673,125,2,,,short,
3674,120,3,,,short,
3675,124,2,,,short,
3676,128,2,,,short,
3677,118,2,,,short,
3678,118,4,,,short,
3679,117,2,,,short,
3680,123,2,,,short,
3681,122,2,,,short,
3682,129,3,,,short,
3683,127,14,0.15715016324576658,0.9665213302473622,ok,0.011940369335758951
3684,132,13,0.0093826081356887,0.9828235200552825,ok,0.0005063807590542342
3685,133,5,,,short,
3686,132,20,0.006434074165837515,0.7090750733644421,ok,0.0013737546347665015
3687,127,8,,,short,
3688,136,3,,,short,
3689,151,7,,,short,
3690,150,4,,,short,
3691,132,2,,,short,
3692,150,2,,,short,
3693,153,2,,,short,
3694,153,4,,,short,
3695,153,3,,,short,
3696,153,4,,,short,
3697,147,9,,,short,
3698,157,3,,,short,
3699,16,2,,,short,
3700,18,2,,,short,
3701,27,2,,,short,
3702,25,2,,,short,
3703,16,2,,,short,
3704,29,2,,,short,
3705,21,2,,,short,
3706,18,2,,,short,
3707,23,2,,,short,
3708,30,2,,,short,
3709,29,2,,,short,
3710,35,2,,,short,
3711,27,4,,,short,
3712,39,2,,,short,
3713,40,2,,,short,
3714,31,2,,,short,
3715,40,2,,,short,
3716,42,2,,,short,
3717,46,2,,,short,
3718,48,2,,,short,
3719,43,2,,,short,
3720,49,2,,,short,
3721,45,2,,,short,
3722,45,2,,,short,
3723,45,2,,,short,
3724,53,2,,,short,
3725,53,2,,,short,
3726,58,6,,,short,
3727,53,2,,,short,
3728,53,2,,,short,
3729,55,2,,,short,
3730,60,3,,,short,
3731,63,2,,,short,
3732,65,2,,,short,
3733,62,3,,,short,
3734,63,2,,,short,
3735,63,2,,,short,
3736,59,2,,,short,
3737,63,3,,,short,
3738,66,3,,,short,
3739,63,2,,,short,
3740,71,8,,,short,
3741,71,3,,,short,
3742,74,2,,,short,
3743,62,2,,,short,
3744,70,3,,,short,
3745,78,2,,,short,
3746,75,2,,,short,
3747,74,3,,,short,
3748,83,2,,,short,
3749,76,3,,,short,
3750,73,2,,,short,
3751,87,3,,,short,
3752,83,2,,,short,
3753,82,3,,,short,
3754,76,2,,,short,
3755,83,2,,,short,
3756,79,2,,,short,
3757,81,2,,,short,
3758,88,12,0.015434176113027772,0.5294077083097481,ok,0.006507673132549045
3759,87,2,,,short,
3760,77,10,0.04929864422834141,0.9736749996642461,ok,0.004053051786448719
3762,81,4,,,short,
3763,84,2,,,short,
3764,82,5,,,short,
3765,82,5,,,short,
3766,84,3,,,short,
3767,81,6,,,short,
3768,77,2,,,short,
3770,100,2,,,short,
3771,93,3,,,short,
3772,104,4,,,short,
3773,82,4,,,short,
3774,96,3,,,short,
3775,102,2,,,short,
3776,82,2,,,short,
3777,95,5,,,short,
3778,82,6,,,short,
3779,82,4,,,short,
3780,98,4,,,short,
3781,109,2,,,short,
3782,96,4,,,short,
3783,98,2,,,short,
3784,109,2,,,short,
3785,103,6,,,short,
3786,103,2,,,short,
3787,107,2,,,short,
3788,95,3,,,short,
3789,112,2,,,short,
3790,114,2,,,short,
3791,106,15,0.0068189576920082776,0.9555839723947979,ok,0.0005556539368076434
3792,101,5,,,short,
3793,122,2,,,short,
3794,119,2,,,short,
3795,125,2,,,short,
3796,120,10,0.02309571415707045,0.908122223465608,ok,0.0036731156687548248
3797,120,3,,,short,
3798,111,2,,,short,
3799,120,2,,,short,
3800,123,2,,,short,
3801,124,2,,,short,
3802,127,3,,,short,
3803,135,2,,,short,
3804,110,2,,,short,
3805,128,2,,,short,
3806,128,17,0.005940048298157587,0.9214040093913202,ok,0.0006133666101646422
3807,134,2,,,short,
3808,149,2,,,short,
3809,142,2,,,short,
3810,134,6,,,short,
3811,151,3,,,short,
3812,156,5,,,short,
3813,151,2,,,short,
3814,149,3,,,short,
3815,152,2,,,short,
3816,153,7,,,short,
3817,147,4,,,short,
3818,147,2,,,short,
3819,143,2,,,short,
3820,7,6,,,short,
3821,4,3,,,short,
3822,23,4,,,short,
3823,21,2,,,short,
3824,16,2,,,short,
3825,30,2,,,short,
3826,22,2,,,short,
3827,35,2,,,short,
3828,39,2,,,short,
3829,30,2,,,short,
3830,43,2,,,short,
3831,45,4,,,short,
3832,47,3,,,short,
3833,48,2,,,short,
3834,48,2,,,short,
3835,53,3,,,short,
3836,57,5,,,short,
3837,52,3,,,short,
3838,59,5,,,short,
3839,59,2,,,short,
3840,53,4,,,short,
3841,60,2,,,short,
3842,55,2,,,short,
3843,53,2,,,short,
3844,63,4,,,short,
3845,63,4,,,short,
3846,53,3,,,short,
3847,60,2,,,short,
3848,67,4,,,short,
3849,60,2,,,short,
3850,63,4,,,short,
3851,73,3,,,short,
3852,71,2,,,short,
3853,69,4,,,short,
3854,73,2,,,short,
3855,74,2,,,short,
3856,65,3,,,short,
3857,70,4,,,short,
3858,70,2,,,short,
3859,71,2,,,short,
3860,74,2,,,short,
3861,81,2,,,short,
3862,73,7,,,short,
3863,71,5,,,short,
3864,76,3,,,short,
3865,83,3,,,short,
3866,83,2,,,short,
3867,68,2,,,short,
3868,91,2,,,short,
3869,75,3,,,short,
3870,92,5,,,short,
3871,86,2,,,short,
3872,82,4,,,short,
3873,72,2,,,short,
3874,92,13,0.053225668963368056,0.970253139042876,ok,0.0038047274554215468
3875,82,6,,,short,
3877,96,2,,,short,
3878,98,5,,,short,
3879,85,2,,,short,
3880,92,4,,,short,
3881,93,3,,,short,
3882,105,3,,,short,
3883,88,2,,,short,
3884,98,2,,,short,
3885,103,2,,,short,
3886,109,27,0.0054434778739966315,0.9695848127322814,ok,0.0003213716441282232
3887,98,2,,,short,
3888,107,9,,,short,
3889,96,6,,,short,
3890,100,7,,,short,
3891,110,4,,,short,
3892,98,2,,,short,
3893,105,3,,,short,
3894,112,2,,,short,
3895,112,7,,,short,
3896,105,2,,,short,
3897,107,2,,,short,
3898,115,2,,,short,
3899,111,3,,,short,
3900,112,2,,,short,
3901,102,2,,,short,
3902,123,2,,,short,
3903,101,2,,,short,
3904,118,5,,,short,
3905,119,3,,,short,
3906,122,2,,,short,
3907,125,2,,,short,
3908,117,7,,,short,
3909,135,2,,,short,
3910,140,2,,,short,
3911,144,2,,,short,
3912,152,4,,,short,
3913,153,2,,,short,
3914,157,2,,,short,
3915,143,2,,,short,
3916,5,3,,,short,
3917,3,5,,,short,
3918,19,9,,,short,
3919,12,2,,,short,
3920,29,7,,,short,
3921,27,3,,,short,
3922,26,2,,,short,
3923,18,2,,,short,
3924,21,2,,,short,
3925,16,4,,,short,
3926,22,11,0.0026961871853902622,0.12872872131024504,ok,0.0035071879512248954
3927,37,2,,,short,
3928,38,6,,,short,
3929,43,2,,,short,
3930,43,3,,,short,
3931,37,3,,,short,
3932,41,2,,,short,
3933,40,2,,,short,
3934,45,2,,,short,
3935,42,2,,,short,
3936,42,2,,,short,
3937,45,3,,,short,
3938,47,2,,,short,
3939,45,2,,,short,
3940,55,2,,,short,
3941,59,2,,,short,
3942,57,6,,,short,
3943,58,2,,,short,
3944,55,4,,,short,
3945,52,5,,,short,
3946,56,2,,,short,
3947,58,2,,,short,
3948,60,3,,,short,
3949,58,2,,,short,
3950,52,3,,,short,
3951,53,2,,,short,
3952,58,2,,,short,
3953,60,8,,,short,
3954,60,2,,,short,
3955,65,2,,,short,
3956,64,4,,,short,
3957,60,3,,,short,
3958,60,3,,,short,
3959,62,2,,,short,
3960,63,3,,,short,
3961,58,7,,,short,
3962,62,2,,,short,
3963,66,2,,,short,
3964,59,5,,,short,
3965,67,3,,,short,
3966,63,9,,,short,
3967,56,2,,,short,
3968,65,2,,,short,
3969,67,3,,,short,
3970,62,3,,,short,
3971,63,3,,,short,
3972,66,3,,,short,
3973,56,2,,,short,
3974,74,3,,,short,
3975,68,4,,,short,
3976,63,5,,,short,
3977,67,2,,,short,
3978,58,2,,,short,
3979,68,6,,,short,
3980,70,3,,,short,
3981,70,14,0.01419956658558068,0.6840932411472654,ok,0.003939320109364533
3982,68,11,0.11203429317584676,0.9771230510023353,ok,0.008571275173997547
3983,68,3,,,short,
3984,71,2,,,short,
3985,65,2,,,short,
3986,78,3,,,short,
3987,69,2,,,short,
3988,76,4,,,short,
3989,68,3,,,short,
3990,68,2,,,short,
3991,73,2,,,short,
3992,78,2,,,short,
3993,74,3,,,short,
3994,76,7,,,short,
3995,80,2,,,short,
3996,75,13,0.002154673504531672,0.96362510052486,ok,0.00017090419714496487
3997,72,5,,,short,
3998,86,3,,,short,
3999,82,3,,,short,
4000,92,3,,,short,
4001,82,2,,,short,
4002,86,3,,,short,
4003,86,3,,,short,
4004,89,3,,,short,
4005,72,4,,,short,
4006,86,2,,,short,
4007,92,2,,,short,
4008,92,3,,,short,
4009,86,3,,,short,
4010,87,2,,,short,
4011,91,2,,,short,
4012,90,4,,,short,
4013,93,3,,,short,
4014,103,2,,,short,
4015,90,3,,,short,
4016,96,3,,,short,
4017,98,2,,,short,
4018,102,2,,,short,
4019,96,2,,,short,
4020,98,2,,,short,
4021,104,2,,,short,
4022,95,2,,,short,
4023,98,2,,,short,
4024,95,2,,,short,
4025,98,11,0.11093459291006413,0.99658652358735,ok,0.0032462200677188945
4026,82,3,,,short,
4027,95,2,,,short,
4028,101,2,,,short,
4029,101,2,,,short,
4030,104,3,,,short,
4031,103,14,0.01690468247488488,0.6675265233525993,ok,0.004870523293641918
4032,107,2,,,short,
4033,107,2,,,short,
4034,107,2,,,short,
4035,113,2,,,short,
4036,112,5,,,short,
4037,114,3,,,short,
4038,113,2,,,short,
4039,116,2,,,short,
4040,113,3,,,short,
4041,123,3,,,short,
4042,115,3,,,short,
4043,123,2,,,short,
4044,122,2,,,short,
4045,126,26,0.009095744388280478,0.9650034999734138,ok,0.0005773841316887279
4046,127,2,,,short,
4047,133,3,,,short,
4048,126,3,,,short,
4049,127,8,,,short,
4050,138,4,,,short,
4051,133,2,,,short,
4052,155,2,,,short,
4053,138,2,,,short,
4054,142,2,,,short,
4055,153,2,,,short,
4056,153,12,0.007548067762145523,0.4002516625760796,ok,0.004132080139138972
4057,147,2,,,short,
4058,157,9,,,short,
4059,143,2,,,short,
4060,3,2,,,short,
4061,2,2,,,short,
4062,2,2,,,short,
4063,2,3,,,short,
4064,14,3,,,short,
4065,16,3,,,short,
4066,4,7,,,short,
4067,16,2,,,short,
4068,21,2,,,short,
4069,25,6,,,short,
4070,18,4,,,short,
4071,26,2,,,short,
4072,16,3,,,short,
4073,18,6,,,short,
4074,18,2,,,short,
4075,23,2,,,short,
4076,35,5,,,short,
4077,22,2,,,short,
4078,23,10,0.003317909549343581,0.12434994575698155,ok,0.00440227320065216
4079,35,2,,,short,
4080,30,2,,,short,
4081,33,3,,,short,
4082,30,2,,,short,
4083,22,11,0.018712533609479505,0.9021483279461611,ok,0.003081397649471416
4084,37,2,,,short,
4085,39,2,,,short,
4086,30,3,,,short,
4087,38,3,,,short,
4088,38,2,,,short,
4089,43,3,,,short,
4090,47,3,,,short,
4091,48,2,,,short,
4092,49,2,,,short,
4093,42,2,,,short,
4094,52,2,,,short,
4095,52,2,,,short,
4096,53,3,,,short,
4097,53,2,,,short,
4098,45,2,,,short,
4099,53,2,,,short,
4100,59,2,,,short,
4101,53,2,,,short,
4102,55,2,,,short,
4103,53,2,,,short,
4104,55,2,,,short,
4105,65,2,,,short,
4106,53,2,,,short,
4107,62,3,,,short,
4108,53,2,,,short,
4109,63,2,,,short,
4110,61,4,,,short,
4111,70,3,,,short,
4112,75,15,0.05231741478179652,0.951509936442621,ok,0.004463925850145297
4113,71,3,,,short,
4114,68,2,,,short,
4115,62,4,,,short,
4116,79,2,,,short,
4117,81,2,,,short,
4118,74,5,,,short,
4119,82,2,,,short,
4120,84,5,,,short,
4121,73,2,,,short,
4122,71,3,,,short,
4123,70,5,,,short,
4124,82,2,,,short,
4125,80,2,,,short,
4126,76,3,,,short,
4127,78,3,,,short,
4128,76,2,,,short,
4129,71,5,,,short,
4130,74,2,,,short,
4131,81,5,,,short,
4132,76,2,,,short,
4133,79,2,,,short,
4134,86,3,,,short,
4135,76,2,,,short,
4136,68,2,,,short,
4137,72,2,,,short,
4138,90,2,,,short,
4139,81,2,,,short,
4140,90,6,,,short,
4141,76,3,,,short,
4142,82,5,,,short,
4143,83,2,,,short,
4144,88,2,,,short,
4145,89,2,,,short,
4146,88,2,,,short,
4147,102,2,,,short,
4148,96,2,,,short,
4149,104,2,,,short,
4150,88,2,,,short,
4151,104,2,,,short,
4152,77,2,,,short,
4153,101,2,,,short,
4154,108,3,,,short,
4155,82,2,,,short,
4156,95,3,,,short,
4157,107,5,,,short,
4158,98,11,0.16301026691235893,0.931677120929114,ok,0.022071676672423237
4159,97,3,,,short,
4160,96,2,,,short,
4161,96,3,,,short,
4162,105,3,,,short,
4163,114,2,,,short,
4164,105,7,,,short,
4165,110,3,,,short,
4166,101,3,,,short,
4167,115,2,,,short,
4168,111,2,,,short,
4169,120,2,,,short,
4170,114,2,,,short,
4171,101,3,,,short,
4172,125,3,,,short,
4173,120,2,,,short,
4174,111,2,,,short,
4175,126,2,,,short,
4176,110,2,,,short,
4177,126,2,,,short,
4178,133,3,,,short,
4179,135,2,,,short,
4180,132,4,,,short,
4181,132,2,,,short,
4182,152,2,,,short,
4183,152,2,,,short,
4184,153,2,,,short,
4185,147,4,,,short,
4186,157,3,,,short,
4187,143,2,,,short,
4188,25,2,,,short,
4189,23,3,,,short,
4190,29,11,0.013052907635629456,0.9346261617749694,ok,0.0017260775466793345
4191,18,3,,,short,
4192,42,4,,,short,
4193,40,2,,,short,
4194,39,2,,,short,
4195,42,5,,,short,
4196,38,4,,,short,
4197,38,3,,,short,
4198,45,3,,,short,
4199,45,2,,,short,
4200,48,2,,,short,
4201,43,2,,,short,
4202,52,15,0.038701624324933466,0.8211600660775797,ok,0.006826506724021612
4203,52,2,,,short,
4204,52,3,,,short,
4205,49,3,,,short,
4206,47,5,,,short,
4207,55,2,,,short,
4208,57,2,,,short,
4209,53,5,,,short,
4210,55,3,,,short,
4211,53,2,,,short,
4212,60,3,,,short,
4213,53,2,,,short,
4214,53,7,,,short,
4215,59,2,,,short,
4216,60,4,,,short,
4217,53,2,,,short,
4218,53,2,,,short,
4219,63,2,,,short,
4220,58,3,,,short,
4221,63,4,,,short,
4222,71,2,,,short,
4223,71,2,,,short,
4224,74,2,,,short,
4225,74,6,,,short,
4226,74,3,,,short,
4227,73,2,,,short,
4228,78,2,,,short,
4229,75,4,,,short,
4230,84,2,,,short,
4231,90,2,,,short,
4232,81,4,,,short,
4233,84,2,,,short,
4234,75,30,0.016082474400471447,0.9939449608135787,ok,0.00041841658833314497
4235,83,2,,,short,
4236,86,3,,,short,
4237,82,2,,,short,
4238,96,4,,,short,
4239,77,2,,,short,
4240,96,26,0.034742809910676416,0.9965425416119876,ok,0.0006821411736989653
4241,88,3,,,short,
4242,103,6,,,short,
4243,96,3,,,short,
4244,101,4,,,short,
4245,100,8,,,short,
4246,103,3,,,short,
4247,101,4,,,short,
4248,82,3,,,short,
4249,101,3,,,short,
4250,101,3,,,short,
4251,98,2,,,short,
4252,98,2,,,short,
4253,82,20,0.039389910871915436,0.9629025093420539,ok,0.002577180588828191
4254,112,2,,,short,
4255,105,4,,,short,
4256,85,2,,,short,
4257,118,2,,,short,
4258,113,1,,,short,
4259,112,2,,,short,
4260,111,2,,,short,
4261,120,2,,,short,
4262,120,2,,,short,
4263,114,2,,,short,
4264,123,3,,,short,
4265,118,5,,,short,
4266,120,4,,,short,
4267,126,8,,,short,
4268,126,4,,,short,
4269,127,4,,,short,
4270,136,2,,,short,
4271,135,2,,,short,
4272,139,3,,,short,
4273,148,3,,,short,
4274,144,2,,,short,
4275,153,2,,,short,
4276,143,2,,,short,
4277,3,5,,,short,
4278,4,3,,,short,
4279,11,2,,,short,
4280,13,2,,,short,
4281,18,3,,,short,
4282,29,3,,,short,
4283,22,2,,,short,
4284,16,12,0.02018813000530263,0.8860029750995874,ok,0.003238472863026966
4285,29,4,,,short,
4286,21,2,,,short,
4287,16,2,,,short,
4288,39,3,,,short,
4289,30,2,,,short,
4290,30,2,,,short,
4291,39,3,,,short,
4292,30,2,,,short,
4293,39,3,,,short,
4294,39,2,,,short,
4295,42,3,,,short,
4296,37,3,,,short,
4297,38,3,,,short,
4298,45,3,,,short,
4299,45,3,,,short,
4300,47,5,,,short,
4301,42,2,,,short,
4302,42,2,,,short,
4303,49,2,,,short,
4304,47,3,,,short,
4305,45,12,0.01557463492349069,0.48825813753511227,ok,0.007130723585289999
4306,52,2,,,short,
4307,45,33,0.0031358147081715516,0.7486188152151771,ok,0.0006057105712138469
4308,50,2,,,short,
4309,53,3,,,short,
4310,47,7,,,short,
4311,55,4,,,short,
4312,53,3,,,short,
4313,60,2,,,short,
4314,55,3,,,short,
4315,57,3,,,short,
4316,55,2,,,short,
4317,62,2,,,short,
4318,53,2,,,short,
4319,58,2,,,short,
4320,57,2,,,short,
4321,55,5,,,short,
4322,63,3,,,short,
4323,63,2,,,short,
4324,60,3,,,short,
4325,62,3,,,short,
4326,62,2,,,short,
4327,65,2,,,short,
4328,62,3,,,short,
4329,65,2,,,short,
4330,60,3,,,short,
4331,66,4,,,short,
4332,74,3,,,short,
4333,73,5,,,short,
4334,67,2,,,short,
4335,80,2,,,short,
4336,71,6,,,short,
4337,71,4,,,short,
4338,74,3,,,short,
4339,70,3,,,short,
4340,73,2,,,short,
4341,74,2,,,short,
4342,68,2,,,short,
4343,78,2,,,short,
4344,71,4,,,short,
4345,83,2,,,short,
4346,65,8,,,short,
4347,80,3,,,short,
4348,74,2,,,short,
4349,77,2,,,short,
4350,76,2,,,short,
4351,68,5,,,short,
4352,65,5,,,short,
4353,89,2,,,short,
4354,86,2,,,short,
4355,76,2,,,short,
4356,83,3,,,short,
4357,87,3,,,short,
4358,86,3,,,short,
4359,88,5,,,short,
4360,84,2,,,short,
4361,72,2,,,short,
4362,82,3,,,short,
4363,81,2,,,short,
4364,91,2,,,short,
4365,86,2,,,short,
4366,93,2,,,short,
4367,90,3,,,short,
4368,93,2,,,short,
4369,88,4,,,short,
4370,99,2,,,short,
4371,94,3,,,short,
4372,92,5,,,short,
4373,89,3,,,short,
4374,95,3,,,short,
4375,102,2,,,short,
4376,108,3,,,short,
4377,97,5,,,short,
4378,101,5,,,short,
4379,95,3,,,short,
4380,108,3,,,short,
4381,100,6,,,short,
4382,104,3,,,short,
4383,102,3,,,short,
4384,82,2,,,short,
4385,101,3,,,short,
4386,98,3,,,short,
4387,114,2,,,short,
4388,101,2,,,short,
4389,97,2,,,short,
4390,103,3,,,short,
4391,112,9,,,short,
4392,112,15,0.01212456010536525,0.8414113701235153,ok,0.001989522303484729
4393,114,3,,,short,
4394,96,3,,,short,
4395,117,3,,,short,
4396,101,12,0.18394485474847247,0.9330738305314279,ok,0.0220314254764633
4397,113,2,,,short,
4398,115,3,,,short,
4399,120,2,,,short,
4400,122,2,,,short,
4401,119,5,,,short,
4402,120,2,,,short,
4403,110,2,,,short,
4404,117,2,,,short,
4405,120,3,,,short,
4406,125,2,,,short,
4407,129,4,,,short,
4408,110,4,,,short,
4409,122,2,,,short,
4410,125,2,,,short,
4411,128,4,,,short,
4412,127,2,,,short,
4413,133,3,,,short,
4414,119,2,,,short,
4415,127,2,,,short,
4416,129,2,,,short,
4417,133,10,0.024648739232016284,0.7856105776035947,ok,0.006438173826929604
4418,153,6,,,short,
4419,153,2,,,short,
4420,147,6,,,short,
4421,147,14,0.008746023294617792,0.24028381306935276,ok,0.0063488992633480255
4422,3,2,,,short,
4423,2,4,,,short,
4424,2,6,,,short,
4425,26,2,,,short,
4426,21,7,,,short,
4427,18,2,,,short,
4428,35,6,,,short,
4429,29,2,,,short,
4430,21,2,,,short,
4431,23,2,,,short,
4432,23,2,,,short,
4433,29,2,,,short,
4434,32,2,,,short,
4435,40,2,,,short,
4436,30,2,,,short,
4437,38,2,,,short,
4438,39,2,,,short,
4439,42,2,,,short,
4440,40,2,,,short,
4441,47,2,,,short,
4442,43,2,,,short,
4443,48,2,,,short,
4444,45,3,,,short,
4445,42,2,,,short,
4446,47,2,,,short,
4447,52,2,,,short,
4448,52,2,,,short,
4449,52,2,,,short,
4450,58,2,,,short,
4451,55,2,,,short,
4452,53,2,,,short,
4453,58,2,,,short,
4454,59,2,,,short,
4455,55,2,,,short,
4456,64,3,,,short,
4457,58,2,,,short,
4458,56,2,,,short,
4459,67,5,,,short,
4460,62,2,,,short,
4461,67,2,,,short,
4462,62,2,,,short,
4463,67,2,,,short,
4464,63,2,,,short,
4465,67,2,,,short,
4466,70,2,,,short,
4467,74,5,,,short,
4468,72,4,,,short,
4469,73,4,,,short,
4470,73,2,,,short,
4471,72,2,,,short,
4472,69,4,,,short,
4473,74,3,,,short,
4474,62,18,0.027160234247770615,0.9544111552844833,ok,0.001978671934930421
4475,70,3,,,short,
4476,70,3,,,short,
4477,70,4,,,short,
4478,82,2,,,short,
4479,76,2,,,short,
4480,83,2,,,short,
4481,88,2,,,short,
4482,80,2,,,short,
4483,87,5,,,short,
4484,86,3,,,short,
4485,81,3,,,short,
4486,84,2,,,short,
4487,82,2,,,short,
4488,77,3,,,short,
4489,82,3,,,short,
4490,82,2,,,short,
4491,94,6,,,short,
4492,90,3,,,short,
4493,95,3,,,short,
4494,77,2,,,short,
4495,93,2,,,short,
4496,89,2,,,short,
4497,89,7,,,short,
4498,99,4,,,short,
4499,100,2,,,short,
4500,82,3,,,short,
4501,91,18,0.02603165066876624,0.8385513202775494,ok,0.003807438314129175
4502,98,3,,,short,
4503,97,3,,,short,
4504,104,2,,,short,
4505,96,2,,,short,
4506,81,2,,,short,
4507,97,2,,,short,
4508,97,2,,,short,
4509,77,3,,,short,
4510,98,2,,,short,
4511,103,3,,,short,
4512,98,2,,,short,
4513,82,2,,,short,
4514,98,2,,,short,
4515,96,5,,,short,
4516,104,2,,,short,
4517,107,2,,,short,
4518,101,2,,,short,
4519,110,8,,,short,
4520,111,11,0.008270985250034923,0.916392077665913,ok,0.001249137666189124
4521,96,5,,,short,
4522,107,2,,,short,
4523,112,2,,,short,
4524,120,4,,,short,
4525,112,2,,,short,
4526,113,2,,,short,
4527,119,2,,,short,
4528,119,2,,,short,
4529,122,2,,,short,
4530,124,6,,,short,
4531,120,3,,,short,
4532,110,2,,,short,
4533,116,2,,,short,
4534,109,2,,,short,
4535,122,2,,,short,
4536,125,6,,,short,
4537,125,3,,,short,
4538,126,4,,,short,
4539,127,2,,,short,
4540,144,2,,,short,
4541,149,2,,,short,
4542,148,10,0.010336725413696174,0.9932277245059806,ok,0.0004267719873920915
4543,152,3,,,short,
4544,151,2,,,short,
4545,152,3,,,short,
4546,18,3,,,short,
4547,23,4,,,short,
4548,29,2,,,short,
4549,26,2,,,short,
4550,22,3,,,short,
4551,23,5,,,short,
4552,33,3,,,short,
4553,30,4,,,short,
4554,38,4,,,short,
4555,43,4,,,short,
4556,38,2,,,short,
4557,43,3,,,short,
4558,48,2,,,short,
4559,52,4,,,short,
4560,53,2,,,short,
4561,53,2,,,short,
4562,52,2,,,short,
4563,57,5,,,short,
4564,55,3,,,short,
4565,58,2,,,short,
4566,53,3,,,short,
4567,52,2,,,short,
4568,52,5,,,short,
4569,60,4,,,short,
4570,55,2,,,short,
4571,62,3,,,short,
4572,55,2,,,short,
4573,62,2,,,short,
4574,67,2,,,short,
4575,63,3,,,short,
4576,58,5,,,short,
4577,67,2,,,short,
4578,70,4,,,short,
4579,67,2,,,short,
4580,68,5,,,short,
4581,80,2,,,short,
4582,81,6,,,short,
4583,74,7,,,short,
4584,83,3,,,short,
4585,70,2,,,short,
4586,75,2,,,short,
4587,80,4,,,short,
4588,86,2,,,short,
4589,68,4,,,short,
4590,68,2,,,short,
4591,92,2,,,short,
4592,76,2,,,short,
4593,75,3,,,short,
4594,89,2,,,short,
4595,83,11,0.016575402699050296,0.9770766210352663,ok,0.0012694310296559263
4596,83,2,,,short,
4597,84,33,0.017551189725929367,0.9610760416331858,ok,0.0011773753483335404
4598,82,3,,,short,
4599,82,6,,,short,
4600,82,3,,,short,
4601,90,2,,,short,
4602,82,2,,,short,
4603,94,2,,,short,
4604,91,2,,,short,
4605,98,5,,,short,
4606,99,2,,,short,
4607,77,5,,,short,
4608,103,5,,,short,
4609,108,3,,,short,
4610,112,2,,,short,
4611,96,4,,,short,
4612,82,18,0.027283377644100243,0.9522912808473338,ok,0.002035592509590423
4613,105,3,,,short,
4614,114,3,,,short,
4615,114,4,,,short,
4616,85,7,,,short,
4617,101,4,,,short,
4618,119,2,,,short,
4619,110,5,,,short,
4620,127,6,,,short,
4621,111,4,,,short,
4622,141,4,,,short,
4623,133,14,0.01893417401120431,0.7210729702872749,ok,0.004807579008112182
4624,153,7,,,short,
4625,153,6,,,short,
4626,153,7,,,short,
4627,147,4,,,short,
4628,157,13,0.0037674716920924004,0.09771719883358043,ok,0.004673693415663145
4629,3,31,0.11150493999520854,0.9722282028214475,ok,0.006281896068594414
4630,12,2,,,short,
4631,14,4,,,short,
4632,23,8,,,short,
4633,27,5,,,short,
4634,25,25,0.013383284039948769,0.9582547780712141,ok,0.0009311171540226515
4635,23,3,,,short,
4636,30,2,,,short,
4637,30,3,,,short,
4638,30,2,,,short,
4639,30,3,,,short,
4640,39,2,,,short,
4641,40,2,,,short,
4642,39,3,,,short,
4643,38,5,,,short,
4644,39,3,,,short,
4645,43,6,,,short,
4646,45,2,,,short,
4647,43,2,,,short,
4648,42,2,,,short,
4649,45,4,,,short,
4650,43,2,,,short,
4651,40,2,,,short,
4652,45,2,,,short,
4653,42,5,,,short,
4654,43,2,,,short,
4655,48,2,,,short,
4656,45,2,,,short,
4657,52,5,,,short,
4658,52,3,,,short,
