 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
44852,11046,104,977.387,448.000,0,0.933,1.324,2.235,4.212,8.686,0.063
44853,11046,105,976.390,448.808,0,0.648,1.290,2.105,3.791,7.405,0.050
44854,11047,104,929.286,455.832,0,1.102,1.468,2.697,5.509,12.214,0.066
44855,11047,105,929.479,455.261,0,1.257,1.355,2.312,4.376,9.010,0.043
44856,11047,106,927.609,453.843,0,0.873,1.369,2.344,4.422,9.011,0.096
44857,11048,104,611.566,465.859,0,1.155,1.388,2.424,4.701,9.912,0.050
44858,11048,105,610.571,465.755,0,0.789,1.388,2.405,4.585,9.421,0.115
44859,11049,104,675.920,465.397,0,0.733,1.456,2.660,5.409,11.957,0.087
44860,11049,105,671.780,464.347,0,0.772,1.396,2.467,4.859,10.442,0.114
44861,11050,104,829.353,471.395,0,1.017,1.348,2.276,4.234,8.511,0.059
44862,11050,105,830.201,472.386,0,0.973,1.385,2.424,4.701,9.874,0.086
44863,11050,106,831.459,473.299,0,1.387,1.330,2.260,4.304,9.015,0.024
44864,11051,104,444.181,480.361,0,0.766,1.248,1.990,3.531,6.861,0.024
44865,11051,105,443.541,480.324,0,0.795,1.192,1.791,2.942,5.221,0.003
44866,11051,106,443.675,480.139,0,0.723,1.225,1.921,3.300,6.103,0.014
44867,11052,104,312.521,483.102,0,0.993,1.260,2.005,3.511,6.663,0.020
44868,11052,105,308.761,482.722,0,0.835,1.554,3.037,6.632,15.726,0.031
44869,11052,106,311.694,482.117,0,0.957,1.645,3.330,7.441,17.859,0.012
44870,11053,104,443.776,486.822,0,0.834,1.296,2.103,3.731,7.099,0.040
44871,11053,105,443.536,486.471,0,0.948,1.432,2.545,4.985,10.546,0.108
44872,11053,106,445.341,487.563,0,0.955,1.466,2.666,5.350,11.564,0.110
44873,11054,104,380.590,494.171,0,1.015,1.560,3.017,6.447,14.840,0.045
44874,11054,105,378.331,496.679,0,0.773,1.318,2.197,4.050,8.108,0.085
44875,11054,106,375.174,494.333,0,1.074,1.460,2.678,5.461,12.098,0.078
44876,11055,104,181.179,495.871,0,0.829,1.360,2.344,4.461,9.188,0.108
44877,11055,105,179.768,497.300,0,0.781,1.304,2.137,3.851,7.497,0.064
44878,11056,104,309.232,498.986,0,0.873,1.432,2.570,5.125,11.106,0.123
44879,11056,105,310.881,500.750,0,0.860,1.391,2.411,4.609,9.502,0.109
44880,11057,104,692.205,499.083,0,1.842,1.407,2.484,4.856,10.280,0.009
44881,11057,105,692.508,498.232,0,1.142,1.346,2.298,4.368,9.055,0.056
44882,11057,106,692.317,498.574,0,1.003,1.237,1.926,3.292,6.088,0.013
44883,11058,104,629.767,504.739,0,0.771,1.364,2.423,4.884,10.903,0.125
44884,11058,105,629.269,505.502,0,1.201,1.280,2.069,3.681,7.089,0.018
44885,11058,106,629.547,504.584,0,0.625,1.195,1.827,3.081,5.666,0.011
44886,11059,104,4.638,505.169,0,0.847,1.514,2.819,5.783,12.780,0.088
44887,11059,105,4.606,505.230,0,0.957,1.579,3.058,6.522,14.941,0.038
44888,11059,106,5.244,505.694,0,0.845,1.513,2.832,5.864,13.113,0.078
44889,11060,104,580.040,507.484,0,0.773,1.452,2.659,5.455,12.232,0.104
44890,11060,105,579.309,507.656,0,0.903,1.408,2.478,4.830,10.208,0.106
44891,11060,106,578.997,506.922,0,0.896,1.359,2.357,4.555,9.592,0.097
44892,11061,104,833.074,508.063,0,1.038,1.556,3.013,6.470,15.000,0.044
44893,11061,105,834.329,507.380,0,0.957,1.577,3.043,6.448,14.636,0.040
44894,11062,104,256.948,509.852,0,0.732,1.384,2.418,4.687,9.864,0.115
44895,11062,105,255.357,509.630,0,0.662,1.271,2.048,3.652,7.093,0.037
44896,11062,106,253.952,509.545,0,0.779,1.352,2.308,4.354,8.882,0.092
44897,11063,104,289.271,514.031,0,1.283,1.571,3.028,6.417,14.591,0.018
44898,11063,105,288.705,512.124,0,1.210,1.405,2.473,4.813,10.142,0.049
44899,11064,104,279.913,520.524,0,0.776,1.514,2.864,6.025,13.734,0.063
44900,11064,105,279.492,520.153,0,1.295,1.453,2.609,5.166,11.036,0.040
44901,11065,104,982.175,521.976,0,0.715,1.448,2.654,5.439,12.155,0.080
44902,11065,105,982.368,521.417,0,0.698,1.333,2.216,4.048,7.982,0.087
44903,11065,106,982.358,521.641,0,0.686,1.338,2.261,4.243,8.692,0.071
44904,11066,104,750.981,522.327,0,0.941,1.502,2.839,5.955,13.517,0.079
44905,11066,105,750.667,522.230,0,1.238,1.330,2.221,4.089,8.146,0.040
44906,11066,106,751.269,522.444,0,1.587,1.501,2.793,5.735,12.684,0.012
44907,11067,104,529.454,525.888,0,1.188,1.513,2.830,5.825,12.879,0.039
44908,11067,105,530.416,525.850,0,0.823,1.534,2.910,6.079,13.631,0.050
44909,11068,104,547.846,531.217,0,0.882,1.306,2.148,3.902,7.687,0.046
44910,11068,105,547.995,530.522,0,0.871,1.389,2.425,4.696,9.874,0.108
44911,11069,104,747.318,533.675,0,1.154,1.466,2.663,5.339,11.532,0.057
44912,11069,105,747.410,537.642,0,1.023,1.491,2.747,5.597,12.332,0.096
44913,11069,106,751.135,538.302,0,1.275,1.520,2.856,5.925,13.249,0.024
44914,11070,104,189.856,536.316,0,0.778,1.297,2.099,3.708,7.016,0.045
44915,11070,105,190.135,535.648,0,0.968,1.401,2.486,4.918,10.605,0.094
44916,11070,106,192.217,535.581,0,1.477,1.345,2.251,4.116,8.052,0.017
44917,11071,104,287.384,540.771,0,0.962,1.519,2.833,5.821,12.881,0.076
44918,11071,105,289.313,539.147,0,0.685,1.448,2.667,5.486,12.296,0.056
44919,11072,104,391.087,549.573,0,1.661,1.365,2.331,4.385,8.912,0.011
44920,11072,105,392.224,549.275,0,0.936,1.333,2.236,4.127,8.220,0.069
44921,11072,106,389.749,550.599,0,1.075,1.462,2.701,5.573,12.535,0.074
44922,11073,104,239.367,550.229,0,0.942,1.462,2.674,5.434,11.984,0.099
44923,11073,105,239.588,549.523,0,1.011,1.367,2.353,4.479,9.227,0.076
44924,11073,106,238.984,549.563,0,1.122,1.447,2.604,5.168,11.060,0.073
44925,11074,104,431.524,557.587,0,0.933,1.256,1.999,3.522,6.771,0.020
44926,11074,105,431.738,557.732,0,0.889,1.275,2.051,3.620,6.886,0.030
44927,11074,106,432.130,558.220,0,0.887,1.344,2.277,4.262,8.634,0.080
44928,11075,104,662.912,565.049,0,0.851,1.312,2.184,4.041,8.159,0.059
44929,11075,105,662.685,564.370,0,0.966,1.372,2.368,4.547,9.532,0.084
44930,11075,106,662.712,563.289,0,1.148,1.347,2.259,4.149,8.186,0.052
44931,11076,104,538.976,575.462,0,0.825,1.538,2.918,6.108,13.757,0.064
44932,11076,105,536.683,573.657,0,0.896,1.374,2.366,4.512,9.344,0.098
44933,11076,106,536.602,573.531,0,1.140,1.279,2.056,3.622,6.873,0.023
44934,11077,104,392.548,583.679,0,0.970,1.476,2.691,5.398,11.662,0.091
44935,11077,105,395.207,584.872,0,1.582,1.393,2.415,4.605,9.447,0.009
44936,11077,106,395.995,585.082,0,1.176,1.491,2.777,5.732,12.802,0.040
44937,11078,104,436.230,597.585,0,0.953,1.546,2.953,6.237,14.206,0.061
44938,11078,105,438.514,598.060,0,0.687,1.332,2.253,4.240,8.714,0.090
44939,11079,104,513.370,610.069,0,1.145,1.492,2.759,5.641,12.459,0.054
44940,11079,105,515.049,613.584,0,1.345,1.452,2.631,5.286,11.510,0.034
44941,11079,106,511.375,616.674,0,1.181,1.421,2.505,4.857,10.143,0.064
44942,11080,104,678.090,624.659,0,1.234,1.414,2.486,4.813,10.042,0.042
44943,11080,105,680.485,622.382,0,0.862,1.421,2.496,4.822,10.039,0.116
44944,11080,106,676.679,621.712,0,0.848,1.380,2.370,4.477,9.112,0.102
44945,11081,104,169.704,627.683,0,1.145,1.442,2.614,5.274,11.563,0.058
44946,11081,105,168.291,627.519,0,1.309,1.538,2.916,6.106,13.790,0.025
44947,11082,104,933.452,634.029,0,0.837,1.501,2.813,5.822,12.982,0.088
44948,11082,105,936.151,636.050,0,0.936,1.424,2.543,5.036,10.813,0.110
44949,11082,106,935.633,631.359,0,0.903,1.443,2.583,5.105,10.901,0.124
44950,11083,104,12.820,636.293,0,1.118,1.494,2.771,5.704,12.724,0.057
44951,11083,105,12.902,634.474,0,1.145,1.587,3.075,6.546,14.944,0.023
44952,11083,106,13.591,636.259,0,0.699,1.399,2.505,5.038,11.096,0.088
44953,11084,104,440.740,641.964,0,0.607,1.329,2.253,4.272,8.880,0.053
44954,11084,105,441.265,642.236,0,0.740,1.348,2.312,4.420,9.235,0.108
44955,11085,104,244.771,643.090,0,1.174,1.527,2.934,6.305,14.739,0.033
44956,11085,105,248.121,640.123,0,1.248,1.532,2.940,6.276,14.513,0.029
44957,11085,106,249.402,636.197,0,1.157,1.509,2.856,6.006,13.659,0.038
44958,11086,104,250.997,642.135,0,1.133,1.494,2.785,5.765,12.925,0.053
44959,11086,105,253.086,640.724,0,0.717,1.413,2.511,4.976,10.758,0.094
44960,11087,104,813.718,643.215,0,1.096,1.334,2.217,4.023,7.809,0.042
44961,11087,105,812.623,643.132,0,0.905,1.389,2.428,4.701,9.878,0.101
44962,11088,104,830.493,650.618,0,0.682,1.352,2.277,4.225,8.472,0.080
44963,11088,105,828.697,653.881,0,0.864,1.481,2.730,5.577,12.329,0.110
44964,11089,104,799.039,651.325,0,0.935,1.523,2.896,6.111,13.950,0.072
44965,11089,105,795.267,649.491,0,0.969,1.343,2.276,4.265,8.671,0.072
44966,11090,104,197.779,654.586,0,1.087,1.575,3.040,6.458,14.729,0.036
44967,11090,105,199.629,655.586,0,1.228,1.355,2.287,4.223,8.351,0.046
44968,11090,106,200.529,657.382,0,1.471,1.353,2.272,4.173,8.213,0.017
44969,11091,104,18.950,659.259,0,0.789,1.395,2.468,4.865,10.439,0.131
44970,11091,105,18.582,659.408,0,1.077,1.469,2.698,5.499,12.162,0.091
44971,11092,104,849.972,669.645,0,1.267,1.394,2.434,4.697,9.806,0.038
44972,11092,105,850.261,668.648,0,1.267,1.353,2.278,4.212,8.394,0.041
44973,11093,104,384.737,675.296,0,0.794,1.502,2.822,5.909,13.455,0.078
44974,11093,105,387.359,674.871,0,1.064,1.548,2.936,6.144,13.855,0.047
44975,11094,104,724.507,675.257,0,0.994,1.419,2.482,4.764,9.825,0.086
44976,11094,105,726.719,673.692,0,1.272,1.311,2.178,4.000,7.981,0.032
44977,11094,106,727.590,674.148,0,1.340,1.546,2.968,6.311,14.476,0.017
44978,11095,104,799.345,676.367,0,1.373,1.415,2.524,5.002,10.768,0.027
44979,11095,105,799.178,674.533,0,1.386,1.454,2.659,5.397,11.863,0.029
44980,11095,106,795.563,674.545,0,1.020,1.423,2.540,5.038,10.852,0.105
44981,11096,104,394.556,686.175,0,0.794,1.233,1.934,3.347,6.292,0.016
44982,11096,105,392.754,684.785,0,0.961,1.562,3.041,6.597,15.508,0.040
44983,11096,106,392.122,684.574,0,0.822,1.520,2.877,6.034,13.668,0.059
44984,11097,104,910.539,686.777,0,0.823,1.563,3.082,6.790,16.223,0.029
44985,11097,105,910.738,686.099,0,1.365,1.537,2.930,6.183,14.094,0.020
44986,11097,106,907.106,687.171,0,0.868,1.554,3.043,6.659,15.806,0.034
44987,11098,104,217.992,690.288,0,1.139,1.398,2.462,4.806,10.180,0.054
44988,11098,105,218.339,692.253,0,0.890,1.335,2.252,4.212,8.567,0.083
44989,11098,106,217.241,689.397,0,0.969,1.384,2.390,4.541,9.299,0.098
44990,11099,104,117.802,704.665,0,0.883,1.569,3.036,6.474,14.843,0.045
44991,11099,105,120.198,703.746,0,0.946,1.469,2.689,5.440,11.882,0.118
44992,11100,104,458.948,710.573,0,0.815,1.491,2.778,5.747,12.861,0.091
44993,11100,105,459.631,705.916,0,0.917,1.384,2.380,4.497,9.141,0.095
44994,11101,104,830.121,711.902,0,0.971,1.458,2.656,5.358,11.694,0.094
44995,11101,105,830.623,715.252,0,1.362,1.548,2.933,6.107,13.645,0.020
44996,11101,106,834.735,717.836,0,1.025,1.435,2.536,4.914,10.211,0.104
44997,11102,104,387.229,714.296,0,1.964,1.452,2.619,5.217,11.219,0.009
44998,11102,105,384.601,716.205,0,1.857,1.447,2.593,5.114,10.873,0.006
44999,11102,106,381.247,718.833,0,0.819,1.516,2.843,5.881,13.112,0.070
45000,11103,104,452.521,726.610,0,1.228,1.385,2.359,4.383,8.699,0.037
45001,11103,105,452.944,726.555,0,0.990,1.415,2.481,4.792,9.982,0.090
45002,11104,104,453.064,741.953,0,0.771,1.503,2.837,5.943,13.476,0.068
45003,11104,105,452.931,744.112,0,0.896,1.473,2.692,5.434,11.845,0.120
45004,11104,106,452.909,744.487,0,0.733,1.447,2.611,5.201,11.174,0.097
45005,11105,104,500.442,743.853,0,0.705,1.442,2.622,5.290,11.565,0.082
45006,11105,105,501.880,742.280,0,0.723,1.391,2.433,4.702,9.817,0.103
45007,11106,104,405.213,761.464,0,0.619,1.211,1.855,3.118,5.664,0.008
45008,11106,105,405.753,760.555,0,0.970,1.349,2.275,4.223,8.456,0.072
45009,11107,104,649.802,772.628,0,0.986,1.372,2.344,4.400,8.900,0.075
45010,11107,105,649.764,771.114,0,1.013,1.371,2.382,4.621,9.814,0.077
45011,11107,106,649.426,770.319,0,1.108,1.368,2.331,4.361,8.789,0.069
45012,11108,104,439.318,774.611,0,0.951,1.421,2.533,5.015,10.798,0.101
45013,11108,105,440.356,771.332,0,1.132,1.453,2.640,5.310,11.558,0.077
45014,11108,106,441.449,770.721,0,1.016,1.425,2.571,5.169,11.310,0.105
45015,11109,104,181.423,779.101,0,0.821,1.398,2.433,4.649,9.558,0.128
45016,11109,105,182.425,778.450,0,1.196,1.541,2.936,6.174,13.985,0.033
45017,11110,104,620.182,783.527,0,0.864,1.240,1.945,3.338,6.164,0.016
45018,11110,105,621.668,785.793,0,0.709,1.395,2.448,4.771,10.106,0.096
45019,11111,104,713.187,786.838,0,1.596,1.457,2.645,5.305,11.496,0.011
45020,11111,105,712.287,786.657,0,0.779,1.376,2.386,4.607,9.706,0.114
45021,11111,106,712.682,787.733,0,1.126,1.392,2.404,4.569,9.366,0.075
45022,11112,104,479.779,789.695,0,1.084,1.552,3.012,6.496,15.151,0.039
45023,11112,105,479.836,788.315,0,1.095,1.401,2.432,4.631,9.470,0.067
45024,11112,106,479.676,785.073,0,1.268,1.318,2.181,3.961,7.738,0.029
45025,11113,104,211.699,790.848,0,0.764,1.371,2.367,4.532,9.424,0.114
45026,11113,105,213.795,789.639,0,0.866,1.436,2.548,4.973,10.454,0.121
45027,11114,104,354.355,791.570,0,0.589,1.272,2.031,3.548,6.653,0.028
45028,11114,105,354.802,790.627,0,0.786,1.424,2.509,4.875,10.238,0.117
45029,11115,104,651.192,791.923,0,0.717,1.452,2.690,5.581,12.634,0.073
45030,11115,105,649.990,790.541,0,0.740,1.394,2.426,4.651,9.623,0.108
45031,11116,104,892.043,806.201,0,1.047,1.471,2.693,5.469,12.021,0.075
45032,11116,105,889.563,804.267,0,1.322,1.552,3.029,6.588,15.514,0.017
45033,11116,106,890.254,804.740,0,1.131,1.460,2.679,5.463,12.080,0.060
45034,11117,104,288.202,811.239,0,1.433,1.475,2.703,5.485,12.045,0.012
45035,11117,105,287.301,809.502,0,0.936,1.445,2.568,5.017,10.551,0.114
45036,11118,104,364.478,812.709,0,1.002,1.447,2.596,5.138,10.957,0.087
45037,11118,105,361.741,812.269,0,1.324,1.438,2.560,5.007,10.530,0.036
45038,11118,106,361.279,812.421,0,1.023,1.442,2.577,5.069,10.737,0.103
45039,11119,104,533.234,812.706,0,1.919,1.534,2.911,6.107,13.818,0.005
45040,11119,105,534.747,811.681,0,1.880,1.378,2.372,4.515,9.316,0.006
45041,11119,106,535.543,812.496,0,1.871,1.563,3.012,6.411,14.698,0.005
45042,11120,104,312.437,817.492,0,1.255,1.554,2.959,6.198,13.940,0.022
45043,11120,105,310.707,818.721,0,1.468,1.527,2.868,5.935,13.229,0.013
45044,11121,104,768.578,819.651,0,0.747,1.366,2.318,4.305,8.574,0.101
45045,11121,105,766.576,820.439,0,0.827,1.498,2.805,5.842,13.199,0.080
45046,11121,106,766.404,820.546,0,1.075,1.320,2.164,3.876,7.433,0.042
45047,11122,104,363.187,827.045,0,1.650,1.434,2.605,5.282,11.675,0.012
45048,11122,105,363.226,829.032,0,1.117,1.476,2.731,5.623,12.571,0.074
45049,11122,106,364.493,829.891,0,1.206,1.562,2.985,6.280,14.196,0.024
45050,11123,104,805.748,834.384,0,0.800,1.436,2.564,5.068,10.848,0.128
45051,11123,105,806.051,834.239,0,0.782,1.440,2.618,5.317,11.766,0.113
45052,11123,106,804.694,831.748,0,1.017,1.498,2.745,5.522,11.938,0.084
45053,11124,104,230.329,840.981,0,1.223,1.372,2.389,4.634,9.811,0.040
45054,11124,105,232.609,841.787,0,1.260,1.469,2.668,5.330,11.451,0.044
45055,11124,106,235.456,841.673,0,1.154,1.331,2.221,4.084,8.132,0.045
45056,11125,104,661.750,843.952,0,1.115,1.395,2.491,4.985,10.896,0.059
45057,11125,105,662.289,846.722,0,0.649,1.309,2.131,3.782,7.183,0.057
45058,11126,104,59.692,844.720,0,0.830,1.472,2.719,5.573,12.367,0.104
45059,11126,105,61.304,844.964,0,0.739,1.453,2.704,5.674,13.048,0.077
45060,11126,106,62.257,844.813,0,1.076,1.563,3.007,6.373,14.506,0.035
45061,11127,104,718.446,851.852,0,1.225,1.563,2.992,6.288,14.166,0.024
45062,11127,105,720.179,853.400,0,0.797,1.389,2.435,4.740,10.033,0.116
45063,11128,104,811.548,858.997,0,0.845,1.485,2.775,5.782,13.109,0.095
45064,11128,105,808.385,858.413,0,0.960,1.235,1.931,3.314,6.146,0.010
45065,11128,106,810.798,860.200,0,0.823,1.338,2.214,3.992,7.686,0.070
45066,11129,104,502.043,859.183,0,0.913,1.498,2.823,5.915,13.436,0.085
45067,11129,105,500.530,860.188,0,0.984,1.440,2.608,5.240,11.423,0.112
45068,11129,106,499.368,859.722,0,0.897,1.335,2.222,4.032,7.815,0.066
45069,11130,104,467.473,861.487,0,1.180,1.420,2.502,4.859,10.188,0.049
45070,11130,105,468.972,861.732,0,1.676,1.459,2.648,5.307,11.478,0.010
45071,11131,104,21.929,865.151,0,0.726,1.378,2.406,4.685,9.956,0.112
45072,11131,105,22.217,864.777,0,0.744,1.386,2.387,4.514,9.175,0.110
45073,11132,104,404.801,870.581,0,0.869,1.352,2.321,4.449,9.334,0.096
45074,11132,105,407.360,871.963,0,0.948,1.409,2.489,4.863,10.267,0.099
45075,11133,104,575.768,875.195,0,0.800,1.405,2.501,4.967,10.764,0.132
45076,11133,105,577.552,878.422,0,0.847,1.530,2.892,6.046,13.653,0.060
45077,11133,106,575.263,875.596,0,1.058,1.417,2.511,4.902,10.302,0.096
45078,11134,104,463.299,880.651,0,1.419,1.348,2.276,4.235,8.525,0.019
45079,11134,105,464.707,881.904,0,0.753,1.437,2.579,5.119,10.992,0.105
45080,11135,104,732.257,885.182,0,1.011,1.390,2.467,4.918,10.768,0.081
45081,11135,105,730.969,886.118,0,1.325,1.618,3.227,7.099,16.776,0.006
45082,11136,104,149.176,893.540,0,1.116,1.610,3.179,6.905,16.087,0.021
45083,11136,105,150.938,897.807,0,0.826,1.489,2.760,5.670,12.601,0.094
45084,11137,104,81.697,898.084,0,0.911,1.400,2.447,4.711,9.770,0.110
45085,11137,105,80.303,899.305,0,0.898,1.462,2.670,5.403,11.841,0.123
45086,11138,104,838.357,901.039,0,0.892,1.496,2.815,5.899,13.434,0.089
45087,11138,105,838.563,903.620,0,1.382,1.372,2.332,4.337,8.646,0.027
45088,11139,104,798.660,906.729,0,0.752,1.419,2.522,4.966,10.601,0.122
45089,11139,105,801.351,904.089,0,0.877,1.522,2.915,6.214,14.360,0.060
45090,11140,104,863.228,909.451,0,1.564,1.323,2.187,3.957,7.690,0.011
45091,11140,105,861.872,907.858,0,1.218,1.455,2.641,5.303,11.512,0.053
45092,11141,104,536.701,941.617,0,0.884,1.387,2.409,4.630,9.651,0.113
45093,11141,105,535.338,943.300,0,1.016,1.366,2.343,4.465,9.267,0.074
45094,11141,106,535.276,942.812,0,1.026,1.395,2.430,4.658,9.604,0.097
45095,11142,104,635.148,942.640,0,1.222,1.360,2.328,4.405,9.034,0.035
45096,11142,105,637.279,942.473,0,0.806,1.402,2.492,4.938,10.664,0.118
45097,11142,106,639.786,939.772,0,1.098,1.444,2.591,5.136,11.001,0.081
45098,11143,104,28.555,943.293,0,0.759,1.284,2.076,3.681,7.032,0.041
45099,11143,105,29.135,942.894,0,1.029,1.319,2.212,4.126,8.406,0.050
45100,11143,106,29.437,943.135,0,1.145,1.265,2.018,3.525,6.620,0.018
45101,11144,104,696.750,953.469,0,1.474,1.612,3.181,6.902,16.045,0.008
45102,11144,105,697.689,954.263,0,1.935,1.611,3.167,6.827,15.742,0.003
45103,11144,106,696.899,953.837,0,1.861,1.506,2.829,5.904,13.347,0.005
45104,11145,104,505.407,956.059,0,1.708,1.443,2.594,5.147,11.028,0.012
45105,11145,105,504.929,955.941,0,1.215,1.502,2.822,5.878,13.235,0.038
45106,11145,106,500.793,954.543,0,1.323,1.539,2.922,6.111,13.739,0.019
45107,11146,104,546.733,958.734,0,1.204,1.466,2.662,5.324,11.460,0.048
45108,11146,105,549.560,959.880,0,0.942,1.424,2.533,4.976,10.561,0.107
45109,11147,104,385.912,964.575,0,0.799,1.517,2.879,6.071,13.857,0.067
45110,11147,105,383.191,964.518,0,1.371,1.348,2.272,4.215,8.439,0.028
45111,11147,106,381.957,964.580,0,1.447,1.384,2.388,4.546,9.352,0.018
45112,11148,104,824.503,973.749,0,0.883,1.476,2.731,5.620,12.565,0.102
45113,11148,105,824.989,973.510,0,0.979,1.508,2.844,5.953,13.493,0.077
45114,11149,104,255.597,976.049,0,1.033,1.472,2.744,5.701,12.853,0.073
45115,11149,105,255.712,977.616,0,0.954,1.351,2.275,4.206,8.368,0.075
45116,11150,104,651.919,976.608,0,0.890,1.565,3.053,6.610,15.465,0.042
45117,11150,105,656.145,977.122,0,0.944,1.496,2.794,5.779,12.912,0.093
45118,11151,104,898.379,982.406,0,0.945,1.626,3.232,7.059,16.508,0.018
45119,11151,105,898.784,983.151,0,0.880,1.476,2.717,5.519,12.078,0.115
45120,11151,106,899.364,982.196,0,0.919,1.416,2.501,4.895,10.394,0.119
45121,11152,104,177.853,993.013,0,1.329,1.413,2.494,4.860,10.236,0.032
45122,11152,105,175.642,993.344,0,1.023,1.431,2.537,4.964,10.486,0.093
45123,11153,104,508.722,1010.546,0,0.591,1.309,2.170,3.975,7.898,0.045
45124,11153,105,508.245,1011.660,0,0.848,1.379,2.359,4.416,8.854,0.107
45125,11154,104,302.563,1023.063,0,0.510,1.256,2.140,4.064,8.408,0.021
45126,11154,105,303.702,1022.068,0,0.708,1.312,2.162,3.931,7.740,0.074
45127,11154,106,303.020,1021.786,0,0.961,1.534,2.906,6.052,13.519,0.061
45128,11155,105,153.701,113.954,0,0.950,1.425,2.539,5.011,10.714,0.107
45129,11155,106,153.910,114.650,0,0.929,1.426,2.532,4.969,10.550,0.121
45130,11156,105,51.591,217.729,0,1.070,1.363,2.331,4.396,8.969,0.066
45131,11156,106,55.229,218.224,0,0.854,1.316,2.172,3.933,7.662,0.057
45132,11157,105,588.707,221.152,0,0.758,1.418,2.519,4.964,10.623,0.110
45133,11157,106,590.193,224.162,0,0.698,1.380,2.409,4.671,9.850,0.087
45134,11158,105,350.042,224.230,0,0.730,1.399,2.466,4.841,10.344,0.103
45135,11158,106,349.796,223.678,0,0.622,1.283,2.092,3.763,7.343,0.028
45136,11159,105,874.238,235.761,0,0.659,1.403,2.516,5.042,11.017,0.063
45137,11159,106,874.582,235.604,0,1.517,1.288,2.084,3.689,7.014,0.010
45138,11160,105,852.487,248.295,0,0.959,1.484,2.765,5.747,13.003,0.101
45139,11160,106,847.648,248.579,0,1.057,1.453,2.605,5.130,10.851,0.092
45140,11161,105,934.449,276.946,0,0.641,1.366,2.357,4.500,9.315,0.071
45141,11161,106,930.971,278.294,0,1.181,1.429,2.547,5.019,10.696,0.061
45142,11162,105,253.789,281.917,0,0.622,1.336,2.275,4.325,9.004,0.065
45143,11162,106,253.976,277.878,0,0.711,1.389,2.435,4.738,10.016,0.093
45144,11163,105,541.262,320.953,0,0.969,1.463,2.690,5.519,12.331,0.115
45145,11163,106,541.489,320.496,0,1.441,1.395,2.433,4.677,9.711,0.019
45146,11164,105,460.267,426.185,0,1.094,1.452,2.613,5.182,11.069,0.087
45147,11164,106,460.077,429.321,0,0.923,1.487,2.832,6.071,14.210,0.080
45148,11165,105,850.063,435.288,0,1.178,1.336,2.233,4.103,8.131,0.046
